纬度,经度,地点,项目,形式
33.898,135.531,和歌山県龍神村,〈聞き手が〉いるか：父親に,オルカイ
33.881,135.158,和歌山県御坊市,〈聞き手が〉いるか：父親に,イテル
33.862,135.754,和歌山県本宮町,〈聞き手が〉いるか：父親に,オルカ
33.738,135.367,和歌山県田辺市,〈聞き手が〉いるか：父親に,アルカ
33.738,135.367,和歌山県田辺市,〈聞き手が〉いるか：父親に,アル
33.738,135.367,和歌山県田辺市,〈聞き手が〉いるか：父親に,オル
33.738,135.367,和歌山県田辺市,〈聞き手が〉いるか：父親に,イル
33.725,135.998,和歌山県新宮市,〈聞き手が〉いるか：父親に,イエニオルカイ
33.725,135.998,和歌山県新宮市,〈聞き手が〉いるか：父親に,イエノアルカイノ
33.488,135.763,和歌山県串本町,〈聞き手が〉いるか：父親に,イルンカイ
33.488,135.763,和歌山県串本町,〈聞き手が〉いるか：父親に,アルンカイ
35.511,133.996,鳥取県青谷町,〈聞き手が〉いるか：父親に,オルカーエ
35.504,133.494,鳥取県名和町,〈聞き手が〉いるか：父親に,オルカ
35.501,134.220,鳥取県鳥取市,〈聞き手が〉いるか：父親に,オルダカ
35.432,133.818,鳥取県倉吉市,〈聞き手が〉いるか：父親に,オンナルカエ
35.406,133.408,鳥取県米子市,〈聞き手が〉いるか：父親に,オー　カヤ
35.316,133.332,鳥取県西伯町,〈聞き手が〉いるか：父親に,オー　テテヤ
35.290,134.224,鳥取県智頭町,〈聞き手が〉いるか：父親に,オルジャカ
35.196,133.449,鳥取県日野町,〈聞き手が〉いるか：父親に,オル
35.196,133.449,鳥取県日野町,〈聞き手が〉いるか：父親に,オンナル
36.293,133.254,島根県五箇村,〈聞き手が〉いるか：父親に,オッカ
36.073,133.101,島根県海士町,〈聞き手が〉いるか：父親に,オッカ　ノ
36.073,133.101,島根県海士町,〈聞き手が〉いるか：父親に,オッカー
35.418,132.950,島根県宍道町,〈聞き手が〉いるか：父親に,オー　カネー
35.418,132.950,島根県宍道町,〈聞き手が〉いるか：父親に,オルー
35.391,132.689,島根県大社町,〈聞き手が〉いるか：父親に,オーカネ
35.305,132.901,島根県木次町,〈聞き手が〉いるか：父親に,オラッシャーカネ
35.123,133.015,島根県横田町,〈聞き手が〉いるか：父親に,オーテテヤ
35.123,133.015,島根県横田町,〈聞き手が〉いるか：父親に,オーカエ⊥
35.088,132.775,島根県頓原町,〈聞き手が〉いるか：父親に,オルー
35.088,132.775,島根県頓原町,〈聞き手が〉いるか：父親に,オルノ
35.034,132.381,島根県温泉津町,〈聞き手が〉いるか：父親に,オンサル
34.898,132.077,島根県浜田市,〈聞き手が〉いるか：父親に,オリンサルカ
34.898,132.077,島根県浜田市,〈聞き手が〉いるか：父親に,オンサルカ
34.898,132.077,島根県浜田市,〈聞き手が〉いるか：父親に,オルンカ
34.885,132.361,島根県石見町,〈聞き手が〉いるか：父親に,オルカ
34.742,131.874,島根県益田市,〈聞き手が〉いるか：父親に,オンサル　カ
34.387,131.893,島根県六日市町,〈聞き手が〉いるか：父親に,オルー
35.130,134.018,岡山県津山市,〈聞き手が〉いるか：父親に,オルン
35.028,133.711,岡山県落合町,〈聞き手が〉いるか：父親に,オルンカ
34.983,133.469,岡山県新見市,〈聞き手が〉いるか：父親に,オル
34.975,134.119,岡山県美作町,〈聞き手が〉いるか：父親に,オルカ
34.799,134.154,岡山県和気町,〈聞き手が〉いるか：父親に,オルカ
34.792,133.616,岡山県高梁市,〈聞き手が〉いるか：父親に,オル
34.786,134.019,岡山県山陽町,〈聞き手が〉いるか：父親に,オルカナ
34.731,134.255,岡山県日生町,〈聞き手が〉いるか：父親に,オル
34.686,133.768,岡山県総社市,〈聞き手が〉いるか：父親に,オル
34.684,133.913,岡山県岡山市,〈聞き手が〉いるか：父親に,オルカナ
34.680,134.094,岡山県邑久町,〈聞き手が〉いるか：父親に,オル
34.569,133.453,岡山県井原市,〈聞き手が〉いるか：父親に,オルカ
34.569,133.453,岡山県井原市,〈聞き手が〉いるか：父親に,オルン
34.552,133.729,岡山県倉敷市,〈聞き手が〉いるか：父親に,オルカ
34.528,133.897,岡山県玉野市,〈聞き手が〉いるか：父親に,オルン
34.528,133.897,岡山県玉野市,〈聞き手が〉いるか：父親に,オルカ
34.342,133.508,岡山県笠岡市,〈聞き手が〉いるか：父親に,オルンカ
34.813,132.826,広島県三次市,〈聞き手が〉いるか：父親に,オルンノ
34.813,132.826,広島県三次市,〈聞き手が〉いるか：父親に,オッテンノ
34.779,133.280,広島県油木町,〈聞き手が〉いるか：父親に,オルー
34.732,132.425,広島県大朝町,〈聞き手が〉いるか：父親に,オリンサローガヤ
34.680,132.629,広島県吉田町,〈聞き手が〉いるか：父親に,オル
34.468,132.893,広島県河内町,〈聞き手が〉いるか：父親に,オル
34.463,133.293,広島県福山市,〈聞き手が〉いるか：父親に,オル
34.452,133.190,広島県尾道市,〈聞き手が〉いるか：父親に,オル
34.374,132.439,広島県広島市,〈聞き手が〉いるか：父親に,オルンネ
34.322,133.187,広島県因島市,〈聞き手が〉いるか：父親に,オル
34.291,132.280,広島県大野町,〈聞き手が〉いるか：父親に,オッテクレルンノ
34.291,132.280,広島県大野町,〈聞き手が〉いるか：父親に,オルンノ
34.248,132.880,広島県大崎町,〈聞き手が〉いるか：父親に,オル
34.247,132.573,広島県呉市,〈聞き手が〉いるか：父親に,イエ　イル
34.090,132.474,広島県倉橋町,〈聞き手が〉いるか：父親に,オル　ンノー
34.411,131.389,山口県萩市,〈聞き手が〉いるか：父親に,オルカノ
34.411,131.389,山口県萩市,〈聞き手が〉いるか：父親に,オル
34.264,131.958,山口県錦町,〈聞き手が〉いるか：父親に,オルカノ
34.251,131.851,山口県鹿野町,〈聞き手が〉いるか：父親に,オルー
34.178,130.931,山口県豊浦町,〈聞き手が〉いるか：父親に,オルンカネー
34.178,130.931,山口県豊浦町,〈聞き手が〉いるか：父親に,オルカネ
34.178,130.931,山口県豊浦町,〈聞き手が〉いるか：父親に,オルホカネ
34.178,130.931,山口県豊浦町,〈聞き手が〉いるか：父親に,オルソカネ
34.178,130.931,山口県豊浦町,〈聞き手が〉いるか：父親に,オッテカネ
34.120,131.386,山口県小郡町,〈聞き手が〉いるか：父親に,オルカノー
34.024,130.924,山口県下関市,〈聞き手が〉いるか：父親に,オルカネ
34.002,132.075,山口県柳井市,〈聞き手が〉いるか：父親に,オル
33.992,131.343,山口県宇部市,〈聞き手が〉いるか：父親に,オルカ
33.887,132.331,山口県東和町,〈聞き手が〉いるか：父親に,オルカ
33.887,132.331,山口県東和町,〈聞き手が〉いるか：父親に,オルンデ
33.887,132.331,山口県東和町,〈聞き手が〉いるか：父親に,オルンノ
34.094,134.578,徳島県徳島市,〈聞き手が〉いるか：父親に,オルカ
34.094,134.578,徳島県徳島市,〈聞き手が〉いるか：父親に,オルデ
34.057,134.353,徳島県鴨島町,〈聞き手が〉いるか：父親に,オルデ
34.029,133.810,徳島県池田町,〈聞き手が〉いるか：父親に,オルデ
34.020,134.358,徳島県神山町,〈聞き手が〉いるか：父親に,オルデ
33.892,133.816,徳島県西祖谷山村,〈聞き手が〉いるか：父親に,オルカエ
33.774,134.196,徳島県木頭村,〈聞き手が〉いるか：父親に,オルカー
33.569,134.303,徳島県宍喰町,〈聞き手が〉いるか：父親に,オルカヨ
34.541,134.343,香川県内海町,〈聞き手が〉いるか：父親に,オルカ
34.518,134.167,香川県土庄町,〈聞き手が〉いるか：父親に,オルカ
34.325,134.049,香川県高松市,〈聞き手が〉いるか：父親に,オルナ
34.292,133.786,香川県丸亀市,〈聞き手が〉いるか：父親に,オルンナナー
34.255,134.339,香川県大内町,〈聞き手が〉いるか：父親に,イエニオルデカ
34.126,133.533,香川県観音寺市,〈聞き手が〉いるか：父親に,オンカイ
34.250,133.134,愛媛県岩城村,〈聞き手が〉いるか：父親に,オルンキャー
34.017,133.040,愛媛県今治市,〈聞き手が〉いるか：父親に,イエニ　オルンデ
34.002,133.581,愛媛県川之江市,〈聞き手が〉いるか：父親に,オルカイナー
33.972,132.595,愛媛県中島町,〈聞き手が〉いるか：父親に,アシタワ　イエニ　オルカイ
33.924,133.259,愛媛県新居浜市,〈聞き手が〉いるか：父親に,イルノー
33.815,132.732,愛媛県松山市,〈聞き手が〉いるか：父親に,オトーサン　アシタ　オルー
33.609,132.934,愛媛県美川村,〈聞き手が〉いるか：父親に,オルンケ
33.573,132.444,愛媛県長浜町,〈聞き手が〉いるか：父親に,イエニ　イチンチジュー　オルンカー
33.557,132.658,愛媛県内子町,〈聞き手が〉いるか：父親に,オルンカイ
33.403,132.137,愛媛県三崎町,〈聞き手が〉いるか：父親に,オオルカナ
33.320,132.520,愛媛県吉田町,〈聞き手が〉いるか：父親に,オルー
33.726,133.307,高知県本川村,〈聞き手が〉いるか：父親に,イエニ　オルカ
33.661,133.840,高知県物部村,〈聞き手が〉いるか：父親に,オカー　アシタラ　イエニ　オルカヤ
33.548,134.298,高知県東洋町,〈聞き手が〉いるか：父親に,アシタワ　イエニ　オルカネ
33.544,133.508,高知県高知市,〈聞き手が〉いるか：父親に,オル
33.454,133.029,高知県東津野村,〈聞き手が〉いるか：父親に,ウチニ　オルカエ
33.437,134.027,高知県奈半利町,〈聞き手が〉いるか：父親に,イエニ　オルガー
33.368,133.253,高知県須崎市,〈聞き手が〉いるか：父親に,ウチニ　オル
33.233,132.849,高知県十和村,〈聞き手が〉いるか：父親に,アシタ　イエニ　オリマス
33.233,132.849,高知県十和村,〈聞き手が〉いるか：父親に,アシタ　イエニ　オル
32.984,132.937,高知県中村市,〈聞き手が〉いるか：父親に,オルガカエ
32.780,132.731,高知県大月町,〈聞き手が〉いるか：父親に,オルガ
33.805,130.544,福岡県宗像市,〈聞き手が〉いるか：父親に,オルナ
33.792,130.873,福岡県北九州市,〈聞き手が〉いるか：父親に,イルカネ
33.656,130.679,福岡県飯塚市,〈聞き手が〉いるか：父親に,オルトネー
33.656,130.679,福岡県飯塚市,〈聞き手が〉いるか：父親に,オンナルトネー
33.602,130.416,福岡県福岡市,〈聞き手が〉いるか：父親に,オルネ
33.602,130.416,福岡県福岡市,〈聞き手が〉いるか：父親に,オルト
33.599,131.070,福岡県豊前市,〈聞き手が〉いるか：父親に,オル
33.599,131.070,福岡県豊前市,〈聞き手が〉いるか：父親に,オルカ
33.560,130.210,福岡県前原市,〈聞き手が〉いるか：父親に,オルネー
33.468,130.423,福岡県那珂川町,〈聞き手が〉いるか：父親に,オルカ
33.424,130.656,福岡県甘木市,〈聞き手が〉いるか：父親に,オンナー
33.182,130.613,福岡県立花町,〈聞き手が〉いるか：父親に,オルノ
33.162,130.407,福岡県柳川市,〈聞き手が〉いるか：父親に,オルカンモ
33.532,129.875,佐賀県鎮西町,〈聞き手が〉いるか：父親に,オルトエ
33.380,130.501,佐賀県鳥栖市,〈聞き手が〉いるか：父親に,イエニ　オルネ
33.380,130.501,佐賀県鳥栖市,〈聞き手が〉いるか：父親に,イエニ　オンネ
33.266,130.303,佐賀県佐賀市,〈聞き手が〉いるか：父親に,オンネ
33.198,130.024,佐賀県武雄市,〈聞き手が〉いるか：父親に,オーネー
33.189,130.329,佐賀県川副町,〈聞き手が〉いるか：父親に,オッカ
34.478,129.329,長崎県峰町,〈聞き手が〉いるか：父親に,オルネー
34.478,129.329,長崎県峰町,〈聞き手が〉いるか：父親に,オルデー
34.213,129.290,長崎県厳原町,〈聞き手が〉いるか：父親に,オルネー
33.744,129.757,長崎県石田町,〈聞き手が〉いるか：父親に,オラスカ
33.187,129.724,長崎県佐世保市,〈聞き手が〉いるか：父親に,イル
33.000,129.654,長崎県西海町,〈聞き手が〉いるか：父親に,オルカー
32.980,129.114,長崎県有川町,〈聞き手が〉いるか：父親に,オッドカナ
32.859,130.246,長崎県瑞穂町,〈聞き手が〉いるか：父親に,オットネー
32.796,130.085,長崎県諫早市,〈聞き手が〉いるか：父親に,オル
32.758,129.883,長崎県長崎市,〈聞き手が〉いるか：父親に,オットネー
32.688,128.841,長崎県福江市,〈聞き手が〉いるか：父親に,オッカ
32.638,129.837,長崎県三和町,〈聞き手が〉いるか：父親に,オルネ
32.638,129.837,長崎県三和町,〈聞き手が〉いるか：父親に,オットネ
32.638,130.255,長崎県南有馬町,〈聞き手が〉いるか：父親に,オルカナイ
33.112,131.089,熊本県小国町,〈聞き手が〉いるか：父親に,オルナ
33.029,130.545,熊本県南関町,〈聞き手が〉いるか：父親に,オルネ
32.983,130.727,熊本県鹿本町,〈聞き手が〉いるか：父親に,オットカイタ
32.839,131.008,熊本県久木野村,〈聞き手が〉いるか：父親に,オルナ
32.839,131.008,熊本県久木野村,〈聞き手が〉いるか：父親に,オルトナ
32.779,130.714,熊本県熊本市,〈聞き手が〉いるか：父親に,オンナ
